Battle Tag,Total Points,Player Region,Points,Earned Summary
Trystill,6,Asia-Pacific,4,Earned from Legend Ranking 423 in Asia-Pacific from MAY of 2018
Trystill,6,Asia-Pacific,1,Earned from Legend Ranking 3648 in Asia-Pacific from JUNE of 2018
Trystill,6,Asia-Pacific,1,Earned from Legend Ranking 2733 in Asia-Pacific from APRIL of 2018
tsunamylost,6,Europe,4,Earned from Legend Ranking 461 in Europe from JUNE of 2018
tsunamylost,6,Europe,1,Earned from Legend Ranking 4577 in Europe from APRIL of 2018
tsunamylost,6,Europe,1,Earned from Legend Ranking 14754 in Europe from MAY of 2018
Tulex,6,Europe,1,Earned from Legend Ranking 9272 in Europe from MAY of 2018
Tulex,6,Europe,1,Earned from Legend Ranking 5014 in Europe from APRIL of 2018
Tulex,6,Europe,4,Earned from Legend Ranking 279 in Europe from JUNE of 2018
tundra,6,Europe,4,Earned from Legend Ranking 439 in Europe from JUNE of 2018
tundra,6,Europe,1,Earned from Legend Ranking 26493 in Europe from APRIL of 2018
tundra,6,Europe,1,Earned from Legend Ranking 2251 in Europe from MAY of 2018
Tweeg,6,Americas,1,Earned from Legend Ranking 4291 in Americas from JUNE of 2018
Tweeg,6,Americas,4,Earned from Legend Ranking 356 in Americas from APRIL of 2018
Tweeg,6,Americas,1,Earned from Legend Ranking 1530 in Americas from MAY of 2018
Typhüs,6,Europe,4,Earned from Legend Ranking 320 in Europe from MAY of 2018
Typhüs,6,Europe,1,Earned from Legend Ranking 26037 in Europe from APRIL of 2018
Typhüs,6,Europe,1,Earned from Legend Ranking 1550 in Europe from JUNE of 2018
uleShe,6,Europe,1,Earned from Legend Ranking 6433 in Europe from JUNE of 2018
uleShe,6,Europe,1,Earned from Legend Ranking 2743 in Europe from APRIL of 2018
uleShe,6,Europe,4,Earned from Legend Ranking 204 in Europe from MAY of 2018
Untouchable,6,Europe,1,Earned from Legend Ranking 3895 in Europe from APRIL of 2018
Untouchable,6,Europe,4,Earned from Legend Ranking 240 in Europe from MAY of 2018
Untouchable,6,Europe,1,Earned from Legend Ranking 10509 in Europe from JUNE of 2018
UolliHS,6,Europe,4,Earned from Legend Ranking 475 in Europe from JUNE of 2018
UolliHS,6,Europe,1,Earned from Legend Ranking 21705 in Europe from APRIL of 2018
UolliHS,6,Europe,1,Earned from Legend Ranking 15262 in Europe from MAY of 2018
urawareds,6,Asia-Pacific,1,Earned from Legend Ranking 7907 in Asia-Pacific from JUNE of 2018
urawareds,6,Asia-Pacific,4,Earned from Legend Ranking 399 in Asia-Pacific from MAY of 2018
urawareds,6,Asia-Pacific,1,Earned from Legend Ranking 1331 in Asia-Pacific from APRIL of 2018
uya,6,Asia-Pacific,1,Earned from Legend Ranking 5489 in Asia-Pacific from JUNE of 2018
uya,6,Asia-Pacific,4,Earned from Legend Ranking 224 in Asia-Pacific from MAY of 2018
uya,6,Asia-Pacific,1,Earned from Legend Ranking 1349 in Asia-Pacific from APRIL of 2018
vDreamyv,6,Americas,4,Earned from Legend Ranking 371 in Americas from MAY of 2018
vDreamyv,6,Americas,1,Earned from Legend Ranking 3603 in Americas from APRIL of 2018
vDreamyv,6,Americas,1,Earned from Legend Ranking 2055 in Americas from JUNE of 2018
Venice,6,Europe,1,Earned from Legend Ranking 3470 in Americas from JUNE of 2018
Venice,6,Europe,4,Earned from Legend Ranking 291 in Europe from MAY of 2018
Venice,6,Europe,1,Earned from Legend Ranking 1621 in Europe from APRIL of 2018
vic,6,Europe,4,Earned from Legend Ranking 425 in Europe from JUNE of 2018
vic,6,Europe,1,Earned from Legend Ranking 2972 in Europe from APRIL of 2018
vic,6,Europe,1,Earned from Legend Ranking 2817 in Europe from MAY of 2018
Vlčák77,6,Europe,1,Earned from Legend Ranking 5794 in Europe from APRIL of 2018
Vlčák77,6,Europe,4,Earned from Legend Ranking 346 in Europe from JUNE of 2018
Vlčák77,6,Europe,1,Earned from Legend Ranking 1160 in Europe from MAY of 2018
voEz,6,Europe,1,Earned from Legend Ranking 4913 in Europe from MAY of 2018
voEz,6,Europe,4,Earned from Legend Ranking 455 in Europe from JUNE of 2018
voEz,6,Europe,1,Earned from Legend Ranking 12367 in Europe from APRIL of 2018
WallSpiders,6,Asia-Pacific,4,Earned from Legend Ranking 312 in Americas from MAY of 2018
WallSpiders,6,Asia-Pacific,1,Earned from Legend Ranking 3076 in Americas from APRIL of 2018
WallSpiders,6,Asia-Pacific,1,Earned from Legend Ranking 2070 in Americas from JUNE of 2018
Wanderflo,6,Europe,1,Earned from Legend Ranking 6562 in Europe from MAY of 2018
Wanderflo,6,Europe,1,Earned from Legend Ranking 3031 in Europe from APRIL of 2018
Wanderflo,6,Europe,4,Earned from Legend Ranking 258 in Europe from JUNE of 2018
Wanil,6,Europe,1,Earned from Legend Ranking 7419 in Europe from APRIL of 2018
Wanil,6,Europe,4,Earned from Legend Ranking 432 in Europe from MAY of 2018
Wanil,6,Europe,1,Earned from Legend Ranking 1886 in Europe from JUNE of 2018
wassy,6,Asia-Pacific,4,Earned from Legend Ranking 432 in Americas from APRIL of 2018
wassy,6,Asia-Pacific,1,Earned from Legend Ranking 2668 in Americas from JUNE of 2018
wassy,6,Asia-Pacific,1,Earned from Legend Ranking 1249 in Americas from MAY of 2018
Weiss,6,Asia-Pacific,2,Earned from Legend Ranking 787 in Asia-Pacific from APRIL of 2018
Weiss,6,Asia-Pacific,4,Earned from Legend Ranking 286 in Asia-Pacific from MAY of 2018
Whiplash,6,Europe,2,Earned from Legend Ranking 990 in Europe from APRIL of 2018
Whiplash,6,Europe,2,Earned from Legend Ranking 854 in Europe from JUNE of 2018
Whiplash,6,Europe,2,Earned from Legend Ranking 761 in Europe from MAY of 2018
WinXploit,6,Americas,1,Earned from Legend Ranking 7569 in Americas from MAY of 2018
WinXploit,6,Americas,4,Earned from Legend Ranking 481 in Americas from JUNE of 2018
WinXploit,6,Americas,1,Earned from Legend Ranking 3105 in Americas from APRIL of 2018
Wolcat,6,Europe,4,Earned from Legend Ranking 304 in Europe from MAY of 2018
Wolcat,6,Europe,1,Earned from Legend Ranking 2314 in Europe from APRIL of 2018
Wolcat,6,Europe,1,Earned from Legend Ranking 1520 in Asia-Pacific from JUNE of 2018
Woven,6,Europe,2,Earned from Legend Ranking 932 in Europe from MAY of 2018
Woven,6,Europe,2,Earned from Legend Ranking 658 in Europe from JUNE of 2018
Woven,6,Europe,2,Earned from Legend Ranking 608 in Europe from APRIL of 2018
WowinxX,6,Europe,4,Earned from Legend Ranking 317 in Europe from MAY of 2018
WowinxX,6,Europe,1,Earned from Legend Ranking 11052 in Europe from JUNE of 2018
WowinxX,6,Europe,1,Earned from Legend Ranking 10371 in Europe from APRIL of 2018
Wydread,6,Europe,4,Earned from Legend Ranking 487 in Europe from APRIL of 2018
Wydread,6,Europe,1,Earned from Legend Ranking 1851 in Europe from MAY of 2018
Wydread,6,Europe,1,Earned from Legend Ranking 10603 in Europe from JUNE of 2018
x420Blaziken,6,Americas,1,Earned from Legend Ranking 6763 in Americas from MAY of 2018
x420Blaziken,6,Americas,4,Earned from Legend Ranking 435 in Americas from APRIL of 2018
x420Blaziken,6,Americas,1,Earned from Legend Ranking 1812 in Americas from JUNE of 2018
Xander,6,Europe,4,Earned from Legend Ranking 375 in Europe from MAY of 2018
Xander,6,Europe,1,Earned from Legend Ranking 2692 in Europe from JUNE of 2018
Xander,6,Europe,1,Earned from Legend Ranking 13384 in Europe from APRIL of 2018
xav33,6,Europe,4,Earned from Legend Ranking 449 in Europe from JUNE of 2018
xav33,6,Europe,1,Earned from Legend Ranking 20005 in Europe from APRIL of 2018
xav33,6,Europe,1,Earned from Legend Ranking 18504 in Europe from MAY of 2018
xavierrocket,6,Americas,1,Earned from Legend Ranking 7083 in Americas from MAY of 2018
xavierrocket,6,Americas,4,Earned from Legend Ranking 441 in Americas from JUNE of 2018
xavierrocket,6,Americas,1,Earned from Legend Ranking 1272 in Americas from APRIL of 2018
xN1ghtyZ,6,Europe,4,Earned from Legend Ranking 493 in Europe from JUNE of 2018
xN1ghtyZ,6,Europe,1,Earned from Legend Ranking 2657 in Europe from APRIL of 2018
xN1ghtyZ,6,Europe,1,Earned from Legend Ranking 16315 in Europe from MAY of 2018
XOST,6,Americas,1,Earned from Legend Ranking 5933 in Americas from MAY of 2018
XOST,6,Americas,4,Earned from Legend Ranking 328 in Americas from APRIL of 2018
XOST,6,Americas,1,Earned from Legend Ranking 1417 in Americas from JUNE of 2018
XPZ,6,Europe,1,Earned from Legend Ranking 4657 in Europe from JUNE of 2018
XPZ,6,Europe,4,Earned from Legend Ranking 423 in Europe from MAY of 2018
XPZ,6,Europe,1,Earned from Legend Ranking 2404 in Europe from APRIL of 2018
Xtra,6,Asia-Pacific,2,Earned from Legend Ranking 861 in Europe from JUNE of 2018
Xtra,6,Asia-Pacific,2,Earned from Legend Ranking 828 in Asia-Pacific from APRIL of 2018
Xtra,6,Asia-Pacific,2,Earned from Legend Ranking 810 in Asia-Pacific from MAY of 2018
yasuo,6,Asia-Pacific,1,Earned from Legend Ranking 6579 in Asia-Pacific from MAY of 2018
yasuo,6,Asia-Pacific,4,Earned from Legend Ranking 449 in Asia-Pacific from JUNE of 2018
yasuo,6,Asia-Pacific,1,Earned from Legend Ranking 13456 in Asia-Pacific from APRIL of 2018
Yawgmoth,6,Europe,4,Earned from Legend Ranking 407 in Europe from MAY of 2018
Yawgmoth,6,Europe,1,Earned from Legend Ranking 1478 in Europe from APRIL of 2018
Yawgmoth,6,Europe,1,Earned from Legend Ranking 12869 in Europe from JUNE of 2018
YAYtears,6,Americas,2,Earned from Legend Ranking 879 in Americas from MAY of 2018
YAYtears,6,Americas,2,Earned from Legend Ranking 833 in Americas from APRIL of 2018
YAYtears,6,Americas,2,Earned from Legend Ranking 789 in Americas from JUNE of 2018
Yosu,6,Asia-Pacific,1,Earned from Legend Ranking 7228 in Asia-Pacific from MAY of 2018
Yosu,6,Asia-Pacific,4,Earned from Legend Ranking 498 in Asia-Pacific from JUNE of 2018
Yosu,6,Asia-Pacific,1,Earned from Legend Ranking 2329 in Asia-Pacific from APRIL of 2018
you11td,6,Asia-Pacific,1,Earned from Legend Ranking 8101 in Asia-Pacific from APRIL of 2018
you11td,6,Asia-Pacific,4,Earned from Legend Ranking 478 in Asia-Pacific from JUNE of 2018
you11td,6,Asia-Pacific,1,Earned from Legend Ranking 2737 in Asia-Pacific from MAY of 2018
YOzzz,6,Asia-Pacific,4,Earned from Legend Ranking 243 in Asia-Pacific from JUNE of 2018
YOzzz,6,Asia-Pacific,1,Earned from Legend Ranking 13372 in Asia-Pacific from APRIL of 2018
YOzzz,6,Asia-Pacific,1,Earned from Legend Ranking 1104 in Asia-Pacific from MAY of 2018
Yukazo,6,Europe,1,Earned from Legend Ranking 5652 in Europe from APRIL of 2018
Yukazo,6,Europe,4,Earned from Legend Ranking 351 in Europe from JUNE of 2018
Yukazo,6,Europe,1,Earned from Legend Ranking 3025 in Europe from MAY of 2018
yumeya,6,Asia-Pacific,1,Earned from Legend Ranking 5639 in Asia-Pacific from JUNE of 2018
yumeya,6,Asia-Pacific,4,Earned from Legend Ranking 247 in Asia-Pacific from MAY of 2018
yumeya,6,Asia-Pacific,1,Earned from Legend Ranking 11796 in Asia-Pacific from APRIL of 2018
zaki,6,Asia-Pacific,4,Earned from Legend Ranking 362 in Asia-Pacific from APRIL of 2018
zaki,6,Asia-Pacific,1,Earned from Legend Ranking 1481 in Asia-Pacific from MAY of 2018
zaki,6,Asia-Pacific,1,Earned from Legend Ranking 1014 in Asia-Pacific from JUNE of 2018
Zapgaze,6,Americas,4,Earned from Legend Ranking 447 in Americas from JUNE of 2018
Zapgaze,6,Americas,1,Earned from Legend Ranking 4167 in Americas from MAY of 2018
Zapgaze,6,Americas,1,Earned from Legend Ranking 2846 in Americas from APRIL of 2018
Zargon,6,Europe,4,Earned from Legend Ranking 403 in Europe from APRIL of 2018
Zargon,6,Europe,1,Earned from Legend Ranking 2697 in Europe from JUNE of 2018
Zargon,6,Europe,1,Earned from Legend Ranking 18947 in Europe from MAY of 2018
Zeggath,6,Europe,2,Earned from Legend Ranking 579 in Europe from APRIL of 2018
Zeggath,6,Europe,4,Earned from Legend Ranking 435 in Europe from MAY of 2018
Zephyr,6,Americas,4,Earned from Legend Ranking 347 in Americas from APRIL of 2018
Zephyr,6,Americas,1,Earned from Legend Ranking 1469 in Americas from MAY of 2018
Zephyr,6,Americas,1,Earned from Legend Ranking 1449 in Americas from JUNE of 2018
Zepp,6,Europe,1,Earned from Legend Ranking 7856 in Europe from APRIL of 2018
Zepp,6,Europe,1,Earned from Legend Ranking 3068 in Europe from JUNE of 2018
Zepp,6,Europe,4,Earned from Legend Ranking 257 in Europe from MAY of 2018
Zetalot,6,Europe,4,Earned from Legend Ranking 248 in Europe from APRIL of 2018
Zetalot,6,Europe,1,Earned from Legend Ranking 17813 in Europe from MAY of 2018
Zetalot,6,Europe,1,Earned from Legend Ranking 12831 in Europe from JUNE of 2018
ZFCrow,6,Asia-Pacific,1,Earned from Legend Ranking 4490 in Americas from JUNE of 2018
ZFCrow,6,Asia-Pacific,4,Earned from Legend Ranking 414 in Americas from APRIL of 2018
ZFCrow,6,Asia-Pacific,1,Earned from Legend Ranking 1299 in Americas from MAY of 2018
Ziggý,6,Europe,4,Earned from Legend Ranking 315 in Europe from MAY of 2018
Ziggý,6,Europe,1,Earned from Legend Ranking 3072 in Europe from APRIL of 2018
Ziggý,6,Europe,1,Earned from Legend Ranking 2249 in Europe from JUNE of 2018
ZinniZ,6,Asia-Pacific,1,Earned from Legend Ranking 6984 in Asia-Pacific from MAY of 2018
ZinniZ,6,Asia-Pacific,4,Earned from Legend Ranking 330 in Asia-Pacific from JUNE of 2018
ZinniZ,6,Asia-Pacific,1,Earned from Legend Ranking 12528 in Asia-Pacific from APRIL of 2018
Ziplok,6,Europe,1,Earned from Legend Ranking 27713 in Europe from APRIL of 2018
Ziplok,6,Europe,4,Earned from Legend Ranking 229 in Europe from MAY of 2018
Ziplok,6,Europe,1,Earned from Legend Ranking 13188 in Europe from JUNE of 2018
Zone,6,Asia-Pacific,1,Earned from Legend Ranking 9866 in Asia-Pacific from MAY of 2018
Zone,6,Asia-Pacific,4,Earned from Legend Ranking 249 in Asia-Pacific from JUNE of 2018
Zone,6,Asia-Pacific,1,Earned from Legend Ranking 2039 in Asia-Pacific from APRIL of 2018
川底の鰍,5,Americas,2,Earned from Legend Ranking 772 in Americas from JUNE of 2018
川底の鰍,5,Americas,2,Earned from Legend Ranking 709 in Americas from APRIL of 2018
川底の鰍,5,Americas,1,Earned from Legend Ranking 1342 in Americas from MAY of 2018
るーと,5,Asia-Pacific,2,Earned from Legend Ranking 648 in Asia-Pacific from APRIL of 2018
るーと,5,Asia-Pacific,2,Earned from Legend Ranking 587 in Asia-Pacific from JUNE of 2018
るーと,5,Asia-Pacific,1,Earned from Legend Ranking 1981 in Asia-Pacific from MAY of 2018
ゆむら,5,Asia-Pacific,4,Earned from Legend Ranking 273 in Asia-Pacific from APRIL of 2018
ゆむら,5,Asia-Pacific,1,Earned from Legend Ranking 2556 in Asia-Pacific from MAY of 2018
スイクン,5,Asia-Pacific,4,Earned from Legend Ranking 375 in Asia-Pacific from APRIL of 2018
スイクン,5,Asia-Pacific,1,Earned from Legend Ranking 3657 in Asia-Pacific from JUNE of 2018
れじなっと,5,Asia-Pacific,4,Earned from Legend Ranking 236 in Asia-Pacific from APRIL of 2018
れじなっと,5,Asia-Pacific,1,Earned from Legend Ranking 10886 in Asia-Pacific from MAY of 2018
サイス,5,Asia-Pacific,1,Earned from Legend Ranking 6512 in Asia-Pacific from MAY of 2018
サイス,5,Asia-Pacific,4,Earned from Legend Ranking 270 in Asia-Pacific from JUNE of 2018
将希,5,Asia-Pacific,4,Earned from Legend Ranking 238 in Asia-Pacific from JUNE of 2018
将希,5,Asia-Pacific,1,Earned from Legend Ranking 1511 in Asia-Pacific from MAY of 2018
天空嵐雪,5,Asia-Pacific,4,Earned from Legend Ranking 375 in Asia-Pacific from JUNE of 2018
天空嵐雪,5,Asia-Pacific,1,Earned from Legend Ranking 3358 in Asia-Pacific from MAY of 2018
奪命小喵,5,Asia-Pacific,4,Earned from Legend Ranking 490 in Asia-Pacific from APRIL of 2018
奪命小喵,5,Asia-Pacific,1,Earned from Legend Ranking 2518 in Asia-Pacific from MAY of 2018
a3b2c1,5,Europe,1,Earned from Legend Ranking 9032 in Europe from MAY of 2018
a3b2c1,5,Europe,4,Earned from Legend Ranking 457 in Europe from JUNE of 2018
Abar,5,Americas,4,Earned from Legend Ranking 387 in Americas from APRIL of 2018
Abar,5,Americas,1,Earned from Legend Ranking 2100 in Americas from MAY of 2018
Adams,5,Americas,4,Earned from Legend Ranking 478 in Americas from JUNE of 2018
Adams,5,Americas,1,Earned from Legend Ranking 3735 in Americas from MAY of 2018
新莊唐禹哲,5,Asia-Pacific,1,Earned from Legend Ranking 8355 in Asia-Pacific from MAY of 2018
新莊唐禹哲,5,Asia-Pacific,4,Earned from Legend Ranking 282 in Asia-Pacific from APRIL of 2018
混沌美女安娜蘿絲,5,Asia-Pacific,2,Earned from Legend Ranking 870 in Asia-Pacific from MAY of 2018
混沌美女安娜蘿絲,5,Asia-Pacific,2,Earned from Legend Ranking 647 in Asia-Pacific from JUNE of 2018
混沌美女安娜蘿絲,5,Asia-Pacific,1,Earned from Legend Ranking 1253 in Asia-Pacific from APRIL of 2018
此人會玩,5,Asia-Pacific,1,Earned from Legend Ranking 4532 in Asia-Pacific from APRIL of 2018
此人會玩,5,Asia-Pacific,4,Earned from Legend Ranking 440 in Asia-Pacific from JUNE of 2018
油淋鶏,5,Asia-Pacific,1,Earned from Legend Ranking 7888 in Asia-Pacific from MAY of 2018
油淋鶏,5,Asia-Pacific,4,Earned from Legend Ranking 425 in Americas from APRIL of 2018
月光下寧靜的夜晚,5,Asia-Pacific,1,Earned from Legend Ranking 8638 in Asia-Pacific from MAY of 2018
月光下寧靜的夜晚,5,Asia-Pacific,4,Earned from Legend Ranking 239 in Asia-Pacific from APRIL of 2018
本多忠勝,5,Asia-Pacific,2,Earned from Legend Ranking 647 in Asia-Pacific from MAY of 2018
本多忠勝,5,Asia-Pacific,2,Earned from Legend Ranking 615 in Asia-Pacific from JUNE of 2018
本多忠勝,5,Asia-Pacific,1,Earned from Legend Ranking 3047 in Asia-Pacific from APRIL of 2018
最終兵器,5,Asia-Pacific,2,Earned from Legend Ranking 742 in Americas from MAY of 2018
最終兵器,5,Asia-Pacific,2,Earned from Legend Ranking 574 in Asia-Pacific from APRIL of 2018
最終兵器,5,Asia-Pacific,1,Earned from Legend Ranking 1206 in Asia-Pacific from JUNE of 2018
林廷安,5,Asia-Pacific,2,Earned from Legend Ranking 746 in Asia-Pacific from MAY of 2018
林廷安,5,Asia-Pacific,2,Earned from Legend Ranking 608 in Asia-Pacific from APRIL of 2018
林廷安,5,Asia-Pacific,1,Earned from Legend Ranking 1789 in Asia-Pacific from JUNE of 2018
海綿體寶寶,5,Asia-Pacific,1,Earned from Legend Ranking 4229 in Asia-Pacific from APRIL of 2018
海綿體寶寶,5,Asia-Pacific,4,Earned from Legend Ranking 422 in Asia-Pacific from MAY of 2018
浪天暮一郎,5,Asia-Pacific,1,Earned from Legend Ranking 7111 in Asia-Pacific from JUNE of 2018
浪天暮一郎,5,Asia-Pacific,4,Earned from Legend Ranking 471 in Asia-Pacific from APRIL of 2018
李ゃう,5,Asia-Pacific,1,Earned from Legend Ranking 3540 in Asia-Pacific from APRIL of 2018
李ゃう,5,Asia-Pacific,4,Earned from Legend Ranking 271 in Asia-Pacific from JUNE of 2018
マッチョ,5,Asia-Pacific,2,Earned from Legend Ranking 769 in Asia-Pacific from MAY of 2018
マッチョ,5,Asia-Pacific,2,Earned from Legend Ranking 527 in Asia-Pacific from APRIL of 2018
マッチョ,5,Asia-Pacific,1,Earned from Legend Ranking 1649 in Asia-Pacific from JUNE of 2018
バトルフロッグ,5,Asia-Pacific,1,Earned from Legend Ranking 6310 in Asia-Pacific from MAY of 2018
バトルフロッグ,5,Asia-Pacific,4,Earned from Legend Ranking 212 in Asia-Pacific from JUNE of 2018
AggroIsHard,5,Americas,2,Earned from Legend Ranking 901 in Americas from MAY of 2018
AggroIsHard,5,Americas,2,Earned from Legend Ranking 803 in Americas from APRIL of 2018
AggroIsHard,5,Americas,1,Earned from Legend Ranking 3370 in Americas from JUNE of 2018
